mass_A
t	x	y
2.331000000E0	7.837400596E-1	6.587067277E-1
2.335311111E0	7.867472462E-1	6.127877050E-1
2.339622222E0	7.839112616E-1	5.603666505E-1
2.343933333E0	7.790299017E-1	5.074929217E-1
2.348244444E0	7.851073726E-1	4.772549656E-1
2.352555556E0	7.747076388E-1	4.767592269E-1
2.356866667E0	7.643435511E-1	4.639380140E-1
2.361288889E0	6.385584831E-1	4.643275189E-1
2.365600000E0	6.494456681E-1	4.116724173E-1
2.369911111E0	7.429305044E-1	3.693473251E-1
2.374222222E0	7.505188239E-1	3.175241839E-1
2.378533333E0	7.509881146E-1	2.519644220E-1
2.382844444E0	6.426742051E-1	1.473238480E-1
2.387155556E0	8.557647436E-1	-1.732397854E-1
2.391466667E0	8.946554018E-1	-2.552295539E-1
2.395777778E0	8.994450152E-1	-3.046364587E-1
2.400088889E0	9.241971958E-1	-3.993926805E-1
2.404400000E0	9.338868063E-1	-4.516590387E-1
2.408711111E0	9.383171233E-1	-4.894900106E-1
2.413022222E0	9.880582494E-1	-5.157671497E-1
2.417333333E0	1.011656595E0	-5.502061192E-1
2.421644444E0	9.760964497E-1	-5.819368905E-1
2.425955556E0	9.155720893E-1	-6.214022049E-1
2.430266667E0	9.546140929E-1	-6.493834430E-1
2.434577778E0	1.020267334E0	-6.616838970E-1
2.438888889E0	1.124999322E0	-6.278863204E-1
2.443200000E0	1.043844381E0	-7.561904722E-1
2.447622222E0	6.275883840E-1	-5.295934182E-1
2.451933333E0	6.265505967E-1	-5.524788116E-1
2.456244444E0	6.351529133E-1	-5.744975892E-1
2.460555556E0	6.301401912E-1	-6.121260173E-1
2.464866667E0	6.330865647E-1	-6.514597762E-1
2.469177778E0	6.337779611E-1	-6.987599608E-1
2.473488889E0	9.933144920E-1	-1.028794987E0
2.477800000E0	1.120682426E0	-9.763666607E-1
2.482111111E0	9.403477847E-1	-1.108863286E0
2.486422222E0	9.145813081E-1	-1.149653429E0
2.490733333E0	1.120232535E0	-1.062069822E0
2.495044444E0	9.830489323E-1	-1.200786772E0
2.499355556E0	9.393631897E-1	-1.244358825E0
2.503666667E0	9.947546971E-1	-1.252075487E0
2.507977778E0	9.782580155E-1	-1.284045471E0
2.512288889E0	9.992469812E-1	-1.294180192E0
2.516600000E0	1.039679394E0	-1.292179808E0
2.520911111E0	1.072918358E0	-1.281453762E0
2.525333333E0	1.122713751E0	-1.256528609E0
2.529644444E0	6.401365601E-1	-1.063964792E0
2.533955556E0	6.413769798E-1	-1.067492905E0
2.538266667E0	6.412738403E-1	-1.079797689E0
2.542577778E0	6.461880991E-1	-1.090367564E0
2.546888889E0	6.430600438E-1	-1.101890039E0
2.551200000E0	6.419243838E-1	-1.107724679E0
2.555511111E0	6.454005607E-1	-1.119683464E0
2.559822222E0	6.472496332E-1	-1.125000137E0
2.564133333E0	1.144630044E0	-1.359545628E0
2.568444444E0	1.114842880E0	-1.365371401E0
2.572755556E0	1.118390913E0	-1.369828716E0
2.577066667E0	1.118794617E0	-1.375320478E0
2.581377778E0	1.114977851E0	-1.376312862E0
2.585688889E0	1.112231753E0	-1.377358614E0
2.590000000E0	1.111787794E0	-1.374411432E0
2.594311111E0	1.112350911E0	-1.374257556E0
2.598622222E0	1.133434910E0	-1.356982554E0
2.602933333E0	1.131912542E0	-1.345465568E0
2.607244444E0	1.114128958E0	-1.336483895E0
2.611666667E0	1.103489630E0	-1.329296490E0
2.615977778E0	1.069416664E0	-1.330693172E0
2.620288889E0	1.084676039E0	-1.303919311E0
2.624600000E0	1.067347163E0	-1.282219510E0
2.628911111E0	1.082299912E0	-1.245475498E0
2.633222222E0	9.875063285E-1	-1.241215017E0
2.637533333E0	1.023599668E0	-1.194008862E0
2.641844444E0	1.036248406E0	-1.159497181E0
2.646155556E0	1.044370016E0	-1.122415432E0
2.650466667E0	9.766031609E-1	-1.100383865E0
2.654777778E0	9.581615102E-1	-1.062934125E0
2.659088889E0	9.443664066E-1	-1.024331764E0
2.663400000E0	9.602672977E-1	-9.806540042E-1
2.667711111E0	9.637112517E-1	-9.357686142E-1
2.672022222E0	9.720674365E-1	-8.864430397E-1
2.676333333E0	1.009331644E0	-8.452266881E-1
2.680644444E0	1.085228843E0	-7.603459998E-1
2.684955556E0	1.096362455E0	-7.173158387E-1
2.689266667E0	1.080729614E0	-6.745597377E-1
2.693577778E0	9.007020650E-1	-6.479410245E-1
